OBJECTID,F5_Digit_NTD_ID,NTDID5,Legacy_NTD_ID,Agency_Name,Reporter_Acronym,Doing_Business_As,Reporter_Status,Reporter_Type,Reporting_Module,Organization_Type,Reported_By_NTD_ID,Reported_by_Name,Subrecipient_Type,FY_End_Date,Original_Due_Date,Address_Line_1,Address_Line_2,PO_Box,City,State,Zip_Code,Zip_Code_Ext,Region,URL,FTA_Recipient_ID,Service_Area_Sq_Miles,Service_Area_Pop,Primary_UZA,UZA_Name,Tribal_Area_Name,Density,Sq_Miles,Required_Reporter,VOMS_DO,VOMS_PT,Total_VOMS,Volunteer_Drivers,Personal_Vehicles,MSGUSPS,MSG2KX,LON,LAT,NTMParticipation
2169,20100,20100,2100,MTA Long Island Rail Road,MTA LIRR,,Active,Full Reporter,Urban,"Subsidiary Unit of a Transit Agency, Reporting Separately",,,,30-Dec-16,29-Apr-17,Jamaica Station,,,Jamaica,NY,11435,,2,http://www.mta.info/lirr,1786,2967,11391756,1,"New York-Newark, NY-NJ-CT",,5319,3450,Y,1020,,1020,,,Insufficient or Blank address,**  Centroid Lat/Long   **,-73.8049,40.7036,Participating
2170,20113,20113,2113,RTS - Monroe County,RGRTA,RTS Monroe (MB) and RTS Access (DR),Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,30-Mar-16,30-Oct-16,1372 East Main Street,,90629,Rochester,NY,14609,6912,2,http://www.myrts.com/,1797,293,694394,60,"Rochester, NY",,2221,324,Y,257,,257,,,100% Overall probable correctness,** Street-Level Rooftop **,-77.575109,43.161168,Participating
2171,20149,20149,2149,"Rockland Coaches, Inc.",,,Active,Full Reporter,Urban,Private-For-Profit Corporation,,,,30-Dec-16,29-Apr-17,180 Old Hook Road,,,Westwood,NJ,7675,3124,2,http://www.redandtanlines.com/,,2898,1246231,1,"New York-Newark, NY-NJ-CT",,5319,3450,N,75,,75,,,100% Overall probable correctness,** Street-Level Rooftop **,-74.017592,40.984552,Participating
2172,20182,20182,2182,Town of Highlands Dial-A-Bus,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,30-Dec-16,29-Apr-17,254 Main Street,,,Highland Falls,NY,10928,,2,http://www.highlands-ny.gov/,,36,7000,89,"Poughkeepsie-Newburgh, NY-NJ",,1295,327,N,1,,1,,,100% Overall probable correctness,** Street-Level Rooftop **,-73.965833,41.369292,Participating
2173,20188,20188,2188,MTA Bus Company,MTABUS,,Active,Full Reporter,Urban,"Subsidiary Unit of a Transit Agency, Reporting Separately",,,,30-Dec-16,29-Apr-17,2 Broadway,,,New York,NY,10004,,2,http://www.mta.info/,,244,7706403,1,"New York-Newark, NY-NJ-CT",,5319,3450,Y,1093,,1093,,,100% Overall probable correctness,** Street-Level Rooftop **,-74.013007,40.704087,Participating
2174,20191,20191,2191,City of Kingston Citibus,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,30-Dec-16,29-Apr-17,17 Hoffman Street,,,Kingston,NY,12401,,2,http://www.ci.kingston.ny.us/,1782,15,24135,457,"Kingston, NY",,1341,43,Y,5,,5,,,100% Overall probable correctness,** Street-Level Rooftop **,-73.999092,41.926935,Participating
2175,22930,22930,,New York City Economic Development Corporation,NYCEDC,,Active,Full Reporter,Urban,Private-Non-Profit Corporation,,,,29-Jun-16,30-Oct-16,110 William Street,,,New York,NY,10038,,2,www.nycedc.com,,6,154841,1,"New York-Newark, NY-NJ-CT",,5319,3450,N,,3,3,,,100% Overall probable correctness,** Street-Level Rooftop **,-74.006956,40.708773,Participating
2176,30006,30006,3006,Greater Richmond Transit Company,GRTC Transit System,,Active,Full Reporter,Urban,Other Publicly-Owned or Privately Chartered Corporation,,,,29-Jun-16,30-Oct-16,301 East Belt Boulevard,,,Richmond,VA,23224,,3,http://www.ridegrtc.com/,1458,227,449572,45,"Richmond, VA",,1938,492,Y,121,209,330,,,100% Overall probable correctness,** Street-Level Rooftop **,-77.478804,37.505421,Participating
2177,30008,30008,3008,Greater Lynchburg Transit Company,GLTC,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,1301 Kemper Street,,797,Lynchburg,VA,24505,797,3,http://www.gltconline.com/,1455,72,80846,271,"Lynchburg, VA",,1313,89,Y,37,,37,,,100% Overall probable correctness,** Street-Level Rooftop **,-79.153686,37.402763,Participating
2178,30010,30010,3010,Lehigh and Northampton Transportation Authority,LANTA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,1060 Lehigh Street,,,Allentown,PA,18103,,3,http://www.lantabus.com/,1419,230,485712,61,"Allentown, PA-NJ",,1919,346,Y,71,104,175,,,100% Overall probable correctness,** Street-Level Rooftop **,-75.474571,40.587699,Participating
2179,30011,30011,3011,Altoona Metro Transit,AMTRAN,AMTRAN,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,3301 Fifth Avenue,,,Altoona,PA,16602,1801,3,http://www.amtran.org/,1420,25,69608,359,"Altoona, PA",,2138,37,Y,22,12,34,,,90% Overall probable correctness,** Street-Level Rooftop **,-78.411994,40.491819,Participating
2180,30012,30012,3012,Cambria County Transit Authority,CamTran,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,502 Maple Avenue,,,Johnstown,PA,15901,,3,http://www.camtranbus.com/,1431,60,80508,400,"Johnstown, PA",,1787,39,Y,54,,54,,,100% Overall probable correctness,** Street-Level Rooftop **,-78.900497,40.334683,Participating
2181,30015,30015,3015,Luzerne County Transportation Authority,LCTA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,315 Northampton Street,,,Kingston,PA,18704,5489,3,http://www.lctabus.com/,1432,56,295020,99,"Scranton, PA",,2234,171,,77,,77,,,100% Overall probable correctness,** Street-Level Rooftop **,-75.893356,41.252587,Participating
2182,30018,30018,3018,Red Rose Transit Authority,RRTA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,45 Erick Road,,,Lancaster,PA,17601,,3,http://www.redrosetransit.com/,1434,952,420920,91,"Lancaster, PA",,1624,248,Y,34,62,96,,,100% Overall probable correctness,** Street-Level Rooftop **,-76.318007,40.063507,Participating
2183,30019,30019,3019,Southeastern Pennsylvania Transportation Authority,SEPTA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,1234 Market Street,,,Philadelphia,PA,19107,3780,3,http://www.septa.org/,1947,839,3816641,5,"Philadelphia, PA-NJ-DE-MD",,2746,1981,,1948,391,2339,,,100% Overall probable correctness,** Street-Level Rooftop **,-75.160473,39.951807,Participating
2184,30022,30022,3022,Port Authority of Allegheny County,Port Authority,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,345 Sixth Avenue,3rd Floor,,Pittsburgh,PA,15222,2527,3,http://www.portauthority.org/,1441,775,1415244,27,"Pittsburgh, PA",,1916,905,Y,668,271,939,,,90% Overall probable correctness,** Street-Level Rooftop **,-79.998225,40.441822,Participating
2185,30023,30023,3023,Beaver County Transit Authority,BCTA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,200 West Washington Street,,,Rochester,PA,15074,2235,3,http://www.bcta.com/,1422,440,170539,27,"Pittsburgh, PA",,1916,905,Y,38,,38,,,100% Overall probable correctness,** Street-Level Rooftop **,-80.284715,40.700874,Participating
2186,30030,30030,3030,Washington Metropolitan Area Transit Authority,WMATA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,"600 Fifth Street, N.W.",,,Washington,DC,20001,,3,http://www.WMATA.com/,1398,950,3719567,8,"Washington, DC-VA-MD",,3470,1322,Y,2255,917,3172,,,90% Overall probable correctness,** Street-Level Rooftop **,-77.019141,38.897965,Participating
2187,30034,30034,3034,Maryland Transit Administration,MTA,,Active,Full Reporter,Urban,State Government Unit or Department of Transportation,,,,29-Jun-16,30-Oct-16,6 St. Paul Street,,,Baltimore,MD,21202,1614,3,http://www.mta.maryland.gov/,1401,2560,7811145,19,"Baltimore, MD",,3073,717,Y,719,915,1634,,,100% Overall probable correctness,** Street-Level Rooftop **,-76.614113,39.28997,Participating
2188,30040,30040,3040,Annapolis Department of Transportation,Annapolis Transit,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,308 Chinquapin Round Road,,,Annapolis,MD,21401,,3,http://www.annapolis.gov/government/city-departments/transportation/,,24,130600,19,"Baltimore, MD",,3073,717,Y,13,,13,,,100% Overall probable correctness,** Street-Level Rooftop **,-76.524527,38.976854,Participating
2189,30058,30058,3058,City of Fairfax CUE Bus,CUE,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,10455 Armstrong Street,,,Fairfax,VA,22030,,3,http://www.CueBus.org/,,6,22565,8,"Washington, DC-VA-MD",,3470,1322,N,8,,8,,,100% Overall probable correctness,** Street-Level Rooftop **,-77.307655,38.841277,Participating
2190,30068,30068,3068,Fairfax Connector Bus System,Fairfax Connector,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,4050 Legato Road,Suite 400,,Fairfax,VA,22033,2895,3,http://www.fairfaxconnector.com/,5349,407,1131886,8,"Washington, DC-VA-MD",,3470,1322,N,,226,226,,,100% Overall probable correctness,** Street-Level Rooftop **,-77.364459,38.865259,Participating
2191,30070,30070,3070,Potomac and Rappahannock Transportation Commission,PRTC,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,14700 Potomac Mills Road,,,Woodbridge,VA,22192,6811,3,http://www.prtctransit.org/,5348,361,454096,8,"Washington, DC-VA-MD",,3470,1322,Y,,532,532,,,100% Overall probable correctness,** Street-Level Rooftop **,-77.295957,38.631815,Participating
2192,30071,30071,3071,City of Alexandria,DASH,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,301 King Street,,,Alexandria,VA,22314,4526,3,http://www.alexandriava.gov/,,16,139966,8,"Washington, DC-VA-MD",,3470,1322,N,66,33,99,,,100% Overall probable correctness,** Street-Level Rooftop **,-77.042517,38.804689,Participating
2193,30072,30072,3072,Transit Services of Frederick County,,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,1040 Rocky Springs Road,,,Frederick,MD,21702,,3,http://www.FrederickCountyMD.gov/transit/,,18,68728,230,"Frederick, MD",,1929,73,Y,36,,36,,,100% Overall probable correctness,** Street-Level Rooftop **,-77.437572,39.436016,Participating
2194,30073,30073,3073,Virginia Railway Express,VRE,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,1500 King Street,Suite 202,,Alexandria,VA,22314,2730,3,http://www.vre.org/,5348,730,2238365,8,"Washington, DC-VA-MD",,3470,1322,Y,,97,97,,,100% Overall probable correctness,** Street-Level Rooftop **,-77.055759,38.80605,Participating
2195,30074,30074,3074,Harford Transit,HT,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,1311 Abingdon Road,,,Abingdon,MD,21009,,3,http://www.harfordcountymd.gov/213/Harford-Transit-LINK,,133,250290,169,"Aberdeen-Bel Air South-Bel Air North, MD",,1630,131,Y,26,,26,,,100% Overall probable correctness,** Street-Level Rooftop **,-76.277248,39.462129,Participating
2196,30075,30075,3075,Delaware Transit Corporation,DTC,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,900 Public Safety Boulevard,,,Dover,DE,19901,,3,http://www.DartFirstState.com/,1396,1949,945934,5,"Philadelphia, PA-NJ-DE-MD",,2746,1981,,438,43,481,,,100% Overall probable correctness,** Street-Level Rooftop **,-75.510954,39.149963,Participating
2197,30076,30076,3076,Williamsburg Area Transit Authority,WATA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,7239 Pocahontas Trail,,,Williamsburg,VA,23185,2639,3,http://www.williamsburgtransport.com/,5719,144,153600,371,"Williamsburg, VA",,1354,56,Y,24,13,37,,,100% Overall probable correctness,** Street-Level Rooftop **,-76.669896,37.257163,Participating
2198,30080,30080,3080,Arlington Transit - Arlington County,ART,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,2100 Clarendon Boulevard, Suite 900,,Arlington,VA,22201,5404,3,http://www.arlingtontransit.com/,6673,26,220400,8,"Washington, DC-VA-MD",,3470,1322,N,,85,85,,,100% Overall probable correctness,** Street-Level Rooftop **,-77.084807,38.891281,Participating
2199,30085,30085,3085,Prince George's County Transit,TheBus,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,9400 Peppercorn Place,Suite #320,,Largo,MD,20774,,3,http://www.princegeorgescountymd.gov/,5350,487,909535,8,"Washington, DC-VA-MD",,3470,1322,N,52,76,128,,,100% Overall probable correctness,** Street-Level Rooftop **,-76.843529,38.912683,Participating
2200,30087,30087,3087,Fayette Area Coordinated Transportation,FACT,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,825 Airport Road,,,Lemont Furnace,PA,15456,,3,http://www.factbus.com/,3214,812,136606,487,"Uniontown-Connellsville, PA",,1323,39,Y,27,5,32,,,100% Overall probable correctness,** Street-Level Rooftop **,-79.650758,39.960867,Participating
2201,30089,30089,3089,Monongalia County Urban Mass Transit Authority,MLTA,Mountain Line Transit Authority,Active,Reduced Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,420 DuPont Road,,,Morgantown,WV,26501,,3,http://www.busride.org/,6105,293,91576,393,"Morgantown, WV",,1876,37,Y,22,,22,,,100% Overall probable correctness,** Street-Level Rooftop **,-79.978349,39.629233,Participating
2202,30091,30091,3091,Blacksburg Transit,BT,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,2800 Commerce Street,,,Blacksburg,VA,24060,,3,http://www.btransit.org/,1451,34,66158,328,"Blacksburg, VA",,1729,51,Y,42,,42,,,100% Overall probable correctness,** Street-Level Rooftop **,-80.394171,37.195963,Participating
2203,30094,30094,3094,City of Harrisonburg Department of Public Transportation,Harrisonburg Transit,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,475 East Washington Street,,,Harrisonburg,VA,22802,,3,http://www.hdpt.com/,1454,17,54112,413,"Harrisonburg, VA",,2052,33,,39,,39,,,100% Overall probable correctness,** Street-Level Rooftop **,-78.852699,38.454543,Participating
2204,30111,30111,3111,Washington County Transportation Authority,,Freedom Transit,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,50 E Chestnut Street,,,Washington,PA,15301,,3,www.freedom-transit.org,,861,207820,27,"Pittsburgh, PA",,1916,905,N,,68,68,,,100% Overall probable correctness,** Street-Level Rooftop **,-80.244194,40.172524,Participating
2205,30112,30112,3112,DDOT - Progressive Transportation Services Administration,,,Active,Full Reporter,Urban,State Government Unit or Department of Transportation,,,,29-Sep-16,30-Jan-17,55 M Street Southeast,Suite 500,,Washington,DC,20003,3522,3,http://ddot.dc.gov,1397,24,317779,8,"Washington, DC-VA-MD",,3470,1322,N,,57,57,,,100% Overall probable correctness,** Street-Level Rooftop **,-77.006964,38.876245,Participating
2206,30137,30137,3R04-012,Monroe County Transportation Authority,MCTA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,,,339,Scotrun,PA,18355,,3,www.gomcta.com,,610,166314,472,"East Stroudsburg, PA-NJ",,1043,52,Y,37,5,42,,,Insufficient or Blank address,**  Centroid Lat/Long   **,-75.3332,41.0702,Participating
2207,40001,40001,4001,Chattanooga Area Regional Transportation Authority,CARTA,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,1617 Wilcox Boulevard,,,Chattanooga,TN,37406,,4,http://www.gocarta.org/,1120,289,167674,100,"Chattanooga, TN-GA",,1270,300,Y,77,3,80,,,100% Overall probable correctness,** Street-Level Rooftop **,-85.26996,35.055899,Participating
2208,40002,40002,4002,Knoxville Area Transit,KAT,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,301 Church Avenue,,,Knoxville,TN,37915,2290,4,http://www.katbus.com/,1124,104,185291,74,"Knoxville, TN",,1275,438,Y,78,,78,,,90% Overall probable correctness,** Street-Level Rooftop **,-83.914086,35.965094,Participating
2209,40003,40003,4003,Memphis Area Transit Authority,MATA,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,1370 Levee Road,,,Memphis,TN,38108,,4,http://www.matatransit.com/,1125,319,744444,41,"Memphis, TN-MS-AR",,2132,497,Y,150,,150,,,100% Overall probable correctness,** Street-Level Rooftop **,-90.011601,35.177579,Participating
2210,40004,40004,4004,Metropolitan Transit Authority,MTA,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,430 Myatt Drive,,,Nashville,TN,37115,,4,http://www.nashvillemta.org/,1809,484,655900,44,"Nashville-Davidson, TN",,1721,563,Y,210,50,260,,,100% Overall probable correctness,** Street-Level Rooftop **,-86.689597,36.274096,Participating
2211,40007,40007,4007,Capital Area Transit,CAT,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,4104 Poole Rd,,,Raleigh,NC,27610,2927,4,http://www.raleighnc.gov/transit/,1065,125,347729,50,"Raleigh, NC",,1708,518,,65,233,298,,,100% Overall probable correctness,** Street-Level Rooftop **,-78.567122,35.76816,Participating
2212,40009,40009,4009,Fayetteville Area System of Transit,FAST,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,455 Grove Street,,,Fayetteville,NC,28301,,4,http://www.ridefast.net/,1112,95,150131,122,"Fayetteville, NC",,1567,198,Y,39,1,40,,,100% Overall probable correctness,** Street-Level Rooftop **,-78.868565,35.054614,Participating
2213,40011,40011,4011,High Point Transit,Hi tran,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,29-Jun-16,30-Oct-16,716 West Martin Luther King Jr Drive,,,High Point,NC,27262,6811,4,http://www.highpointnc.gov/hi-tran/,1064,95,111967,202,"High Point, NC",,1473,113,,19,,19,,,House # not found on this street,** Street-Level Rooftop **,-80.01373,35.953096,Participating
2214,40017,40017,4017,Lexington Transit Authority,LexTran,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,29-Jun-16,30-Oct-16,109 West Loudon Avenue,,,Lexington,KY,40508,,4,http://www.lextran.com/,1104,284,295803,131,"Lexington-Fayette, KY",,3316,88,Y,54,54,108,,,100% Overall probable correctness,** Street-Level Rooftop **,-84.482134,38.058055,Participating
